,,,,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,,,,,,,,,
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,09,000,State - UTTAR PRADESH (09),All ages,199812341,104480510,95331831,155317278,80992995,74324283,44495063,23487515,21007548
C4114,09,000,State - UTTAR PRADESH (09),0-4,20376668,10660474,9716194,16556223,8640363,7915860,3820445,2020111,1800334
C4114,09,000,State - UTTAR PRADESH (09),5-9,25061717,13250331,11811386,20362456,10744603,9617853,4699261,2505728,2193533
C4114,09,000,State - UTTAR PRADESH (09),10-14,25869881,13679154,12190727,20773940,10962322,9811618,5095941,2716832,2379109
C4114,09,000,State - UTTAR PRADESH (09),15-19,23040380,12307573,10732807,17779084,9493418,8285666,5261296,2814155,2447141
C4114,09,000,State - UTTAR PRADESH (09),20-24,17578648,9405485,8173163,12989044,6927701,6061343,4589604,2477784,2111820
C4114,09,000,State - UTTAR PRADESH (09),25-29,14579829,7466367,7113462,10860729,5531452,5329277,3719100,1934915,1784185
C4114,09,000,State - UTTAR PRADESH (09),30-34,12954682,6431401,6523281,9810399,4825061,4985338,3144283,1606340,1537943
C4114,09,000,State - UTTAR PRADESH (09),35-39,12556222,6401231,6154991,9523701,4848208,4675493,3032521,1553023,1479498
C4114,09,000,State - UTTAR PRADESH (09),40-44,10231402,5395162,4836240,7685262,4053994,3631268,2546140,1341168,1204972
C4114,09,000,State - UTTAR PRADESH (09),45-49,8449777,4382148,4067629,6278251,3240893,3037358,2171526,1141255,1030271
C4114,09,000,State - UTTAR PRADESH (09),50-54,6587023,3571917,3015106,4912691,2662431,2250260,1674332,909486,764846
C4114,09,000,State - UTTAR PRADESH (09),55-59,5464146,2626201,2837945,4166600,1960534,2206066,1297546,665667,631879
C4114,09,000,State - UTTAR PRADESH (09),60-64,5705191,2968771,2736420,4555476,2363521,2191955,1149715,605250,544465
C4114,09,000,State - UTTAR PRADESH (09),65-69,3839969,1958472,1881497,3116965,1583084,1533881,723004,375388,347616
C4114,09,000,State - UTTAR PRADESH (09),70-74,2832368,1535092,1297276,2317686,1262445,1055241,514682,272647,242035
C4114,09,000,State - UTTAR PRADESH (09),75-79,1249892,638877,611015,1008251,514186,494065,241641,124691,116950
C4114,09,000,State - UTTAR PRADESH (09),80+,1812484,935921,876563,1448090,754399,693691,364394,181522,182872
C4114,09,000,State - UTTAR PRADESH (09),Age not stated,1622062,865933,756129,1172430,624380,548050,449632,241553,208079
C4114,10,000,State - BIHAR (10),All ages,104099452,54278157,49821295,92341436,48073850,44267586,11758016,6204307,5553709
C4114,10,000,State - BIHAR (10),0-4,12765029,6576871,6188158,11600288,5969825,5630463,1164741,607046,557695
C4114,10,000,State - BIHAR (10),5-9,15036277,7796359,7239918,13630801,7057963,6572838,1405476,738396,667080
C4114,10,000,State - BIHAR (10),10-14,13919882,7323831,6596051,12472947,6563975,5908972,1446935,759856,687079
C4114,10,000,State - BIHAR (10),15-19,9472695,5290581,4182114,8243729,4622498,3621231,1228966,668083,560883
C4114,10,000,State - BIHAR (10),20-24,8064735,4210585,3854150,7011053,3644529,3366524,1053682,566056,487626
C4114,10,000,State - BIHAR (10),25-29,7671705,3828687,3843018,6722688,3340162,3382526,949017,488525,460492
C4114,10,000,State - BIHAR (10),30-34,7055737,3510596,3545141,6203044,3074406,3128638,852693,436190,416503
C4114,10,000,State - BIHAR (10),35-39,6457261,3308161,3149100,5671251,2902365,2768886,786010,405796,380214
C4114,10,000,State - BIHAR (10),40-44,5165692,2756809,2408883,4510868,2404576,2106292,654824,352233,302591
C4114,10,000,State - BIHAR (10),45-49,4270374,2209994,2060380,3721533,1918799,1802734,548841,291195,257646
C4114,10,000,State - BIHAR (10),50-54,3312740,1808425,1504315,2885694,1575237,1310457,427046,233188,193858
C4114,10,000,State - BIHAR (10),55-59,2796678,1330356,1466322,2450329,1151517,1298812,346349,178839,167510
C4114,10,000,State - BIHAR (10),60-64,3008008,1559925,1448083,2677437,1385714,1291723,330571,174211,156360
C4114,10,000,State - BIHAR (10),65-69,2089779,1103718,986061,1870640,986570,884070,219139,117148,101991
C4114,10,000,State - BIHAR (10),70-74,1379531,784383,595148,1231828,701151,530677,147703,83232,64471
C4114,10,000,State - BIHAR (10),75-79,550479,297973,252506,486894,263161,223733,63585,34812,28773
C4114,10,000,State - BIHAR (10),80+,679348,360594,318754,601387,320855,280532,77961,39739,38222
C4114,10,000,State - BIHAR (10),Age not stated,403502,220309,183193,349025,190547,158478,54477,29762,24715
C4114,11,000,State - SIKKIM (11),All ages,610577,323070,287507,456999,242797,214202,153578,80273,73305
C4114,11,000,State - SIKKIM (11),0-4,42336,21685,20651,32382,16541,15841,9954,5144,4810
C4114,11,000,State - SIKKIM (11),5-9,56678,28688,27990,44158,22334,21824,12520,6354,6166
C4114,11,000,State - SIKKIM (11),10-14,66923,33965,32958,52191,26588,25603,14732,7377,7355
C4114,11,000,State - SIKKIM (11),15-19,66937,33998,32939,50759,25943,24816,16178,8055,8123
C4114,11,000,State - SIKKIM (11),20-24,67297,35146,32151,49839,26301,23538,17458,8845,8613
C4114,11,000,State - SIKKIM (11),25-29,64639,34700,29939,46628,25475,21153,18011,9225,8786
C4114,11,000,State - SIKKIM (11),30-34,52225,28562,23663,37412,20788,16624,14813,7774,7039
C4114,11,000,State - SIKKIM (11),35-39,43627,23396,20231,30928,16613,14315,12699,6783,5916
C4114,11,000,State - SIKKIM (11),40-44,36552,20170,16382,26111,14402,11709,10441,5768,4673
C4114,11,000,State - SIKKIM (11),45-49,29462,16114,13348,21104,11394,9710,8358,4720,3638
C4114,11,000,State - SIKKIM (11),50-54,24432,13624,10808,18081,10021,8060,6351,3603,2748
C4114,11,000,State - SIKKIM (11),55-59,17541,9913,7628,13219,7390,5829,4322,2523,1799
C4114,11,000,State - SIKKIM (11),60-64,13550,7441,6109,10875,5971,4904,2675,1470,1205
C4114,11,000,State - SIKKIM (11),65-69,10483,5593,4890,8532,4584,3948,1951,1009,942
C4114,11,000,State - SIKKIM (11),70-74,7561,4304,3257,6280,3624,2656,1281,680,601
C4114,11,000,State - SIKKIM (11),75-79,4516,2556,1960,3736,2150,1586,780,406,374
C4114,11,000,State - SIKKIM (11),80+,4642,2578,2064,3777,2147,1630,865,431,434
C4114,11,000,State - SIKKIM (11),Age not stated,1176,637,539,987,531,456,189,106,83
C4114,12,000,State - ARUNACHAL PRADESH (12),All ages,1383727,713912,669815,1066358,546011,520347,317369,167901,149468
C4114,12,000,State - ARUNACHAL PRADESH (12),0-4,142879,72464,70415,115773,58593,57180,27106,13871,13235
C4114,12,000,State - ARUNACHAL PRADESH (12),5-9,171123,86699,84424,138348,70237,68111,32775,16462,16313
C4114,12,000,State - ARUNACHAL PRADESH (12),10-14,179359,90439,88920,140026,70980,69046,39333,19459,19874
C4114,12,000,State - ARUNACHAL PRADESH (12),15-19,155968,78673,77295,116064,58961,57103,39904,19712,20192
C4114,12,000,State - ARUNACHAL PRADESH (12),20-24,131696,66033,65663,97891,49023,48868,33805,17010,16795
C4114,12,000,State - ARUNACHAL PRADESH (12),25-29,123714,63366,60348,90931,45974,44957,32783,17392,15391
C4114,12,000,State - ARUNACHAL PRADESH (12),30-34,101171,52462,48709,74292,38006,36286,26879,14456,12423
C4114,12,000,State - ARUNACHAL PRADESH (12),35-39,94391,48211,46180,69148,34826,34322,25243,13385,11858
